step_idx,timestamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,dvl_vel_x,dvl_vel_y,dvl_vel_z,dvl_alt,imu_orient_x,imu_orient_y,imu_orient_z,imu_orient_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z
1655,1336.193,168.558,-230.430,14.272,-0.040,-0.009,0.999,0.033,0.000,0.000,0.000,-1.000,-0.040,-0.009,0.999,0.033,0.000,0.025,-0.001,0.772,0.196,-9.776
1656,1336.895,167.984,-230.393,14.286,-0.047,-0.009,0.998,0.033,0.000,0.000,0.000,-1.000,-0.047,-0.009,0.998,0.033,0.000,0.007,-0.001,0.912,0.196,-9.768
1657,1337.629,167.385,-230.355,14.300,-0.044,-0.009,0.998,0.034,0.000,0.000,0.000,-1.000,-0.044,-0.009,0.998,0.034,0.000,-0.014,-0.001,0.856,0.196,-9.772
1658,1338.331,166.814,-230.318,14.312,-0.042,-0.009,0.999,0.034,0.000,0.000,0.000,-1.000,-0.042,-0.009,0.999,0.034,0.000,0.001,-0.001,0.806,0.196,-9.774
1659,1339.401,165.946,-230.260,14.332,-0.044,-0.009,0.998,0.035,0.000,0.000,0.000,-1.000,-0.044,-0.009,0.998,0.035,0.000,0.002,-0.001,0.860,0.196,-9.771
1660,1340.169,165.323,-230.219,14.345,-0.043,-0.009,0.998,0.035,0.000,0.000,0.000,-1.000,-0.043,-0.009,0.998,0.035,0.000,-0.004,-0.001,0.844,0.196,-9.772
1661,1340.838,164.781,-230.182,14.357,-0.043,-0.009,0.998,0.035,0.000,0.000,0.000,-1.000,-0.043,-0.009,0.998,0.035,0.000,0.000,-0.001,0.832,0.196,-9.773
1662,1341.907,163.915,-230.123,14.375,-0.043,-0.009,0.998,0.036,0.000,0.000,0.000,-1.000,-0.043,-0.009,0.998,0.036,0.000,0.001,-0.001,0.845,0.196,-9.772
1663,1342.677,163.293,-230.079,14.389,-0.043,-0.009,0.998,0.036,0.000,0.000,0.000,-1.000,-0.043,-0.009,0.998,0.036,0.000,-0.001,-0.001,0.841,0.196,-9.772
1664,1343.378,162.725,-230.039,14.401,-0.043,-0.008,0.998,0.036,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.036,0.000,0.000,-0.001,0.837,0.196,-9.772
1665,1344.113,162.131,-229.997,14.413,-0.043,-0.008,0.998,0.037,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.037,0.000,0.000,-0.001,0.840,0.196,-9.772
1666,1344.815,161.564,-229.957,14.425,-0.043,-0.008,0.998,0.037,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.037,0.000,-0.000,-0.001,0.840,0.196,-9.772
1667,1345.885,160.701,-229.894,14.444,-0.043,-0.008,0.998,0.038,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.038,0.000,-0.000,-0.001,0.838,0.197,-9.772
1668,1346.653,160.081,-229.848,14.457,-0.043,-0.008,0.998,0.038,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.038,0.000,0.000,-0.001,0.838,0.197,-9.772
1669,1347.355,159.515,-229.807,14.469,-0.043,-0.008,0.998,0.038,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.038,0.000,-0.000,-0.001,0.838,0.197,-9.772
1670,1348.424,158.654,-229.742,14.488,-0.043,-0.008,0.998,0.039,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.039,0.000,-0.000,-0.001,0.837,0.197,-9.772
1671,1349.160,158.035,-229.695,14.501,-0.043,-0.008,0.998,0.039,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.039,0.000,-0.000,-0.001,0.836,0.197,-9.772
1672,1349.862,157.471,-229.652,14.513,-0.043,-0.008,0.998,0.040,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.040,0.000,-0.000,-0.001,0.836,0.197,-9.772
1673,1350.630,156.853,-229.604,14.527,-0.043,-0.008,0.998,0.040,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.040,0.000,-0.000,-0.001,0.836,0.197,-9.772
1674,1351.298,156.316,-229.562,14.538,-0.043,-0.008,0.998,0.040,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.040,0.000,-0.000,-0.001,0.835,0.197,-9.772
1675,1352.368,155.458,-229.495,14.557,-0.043,-0.008,0.998,0.041,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.041,0.000,-0.000,-0.001,0.835,0.197,-9.772
1676,1353.137,154.841,-229.445,14.571,-0.043,-0.008,0.998,0.041,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.041,0.000,-0.000,-0.001,0.834,0.197,-9.772
1677,1353.805,154.305,-229.402,14.582,-0.043,-0.008,0.998,0.041,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.041,0.000,-0.000,-0.001,0.834,0.197,-9.772
1678,1354.908,153.422,-229.331,14.602,-0.043,-0.008,0.998,0.042,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.042,0.000,-0.000,-0.001,0.833,0.197,-9.773
1679,1355.677,152.807,-229.280,14.615,-0.043,-0.008,0.998,0.042,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.042,0.000,-0.000,-0.001,0.833,0.197,-9.773
1680,1356.345,152.272,-229.236,14.627,-0.043,-0.008,0.998,0.043,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.043,0.000,-0.000,-0.001,0.832,0.197,-9.773
1681,1357.447,151.391,-229.162,14.647,-0.043,-0.008,0.998,0.043,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.043,0.000,-0.000,-0.001,0.832,0.197,-9.773
1682,1358.183,150.803,-229.113,14.660,-0.043,-0.008,0.998,0.043,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.043,0.000,-0.000,-0.001,0.831,0.197,-9.773
1683,1358.885,150.243,-229.065,14.673,-0.043,-0.008,0.998,0.044,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.044,0.000,-0.000,-0.001,0.831,0.197,-9.773
1684,1359.620,149.657,-229.015,14.686,-0.043,-0.008,0.998,0.044,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.044,0.000,-0.000,-0.001,0.830,0.197,-9.773
1685,1360.322,149.097,-228.966,14.698,-0.043,-0.008,0.998,0.044,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.044,0.000,-0.000,-0.001,0.830,0.197,-9.773
1686,1361.392,148.246,-228.892,14.718,-0.043,-0.008,0.998,0.045,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.045,0.000,-0.000,-0.001,0.829,0.197,-9.773
1687,1362.160,147.607,-228.836,14.732,-0.043,-0.008,0.998,0.045,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.045,0.000,-0.000,-0.001,0.829,0.197,-9.773
1688,1362.829,147.075,-228.788,14.744,-0.043,-0.008,0.998,0.046,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.046,0.000,-0.000,-0.001,0.828,0.197,-9.773
1689,1363.900,146.225,-228.712,14.764,-0.043,-0.008,0.998,0.046,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.046,0.000,-0.000,-0.001,0.828,0.197,-9.773
1690,1364.669,145.615,-228.657,14.778,-0.043,-0.008,0.998,0.047,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.047,0.000,-0.000,-0.001,0.827,0.197,-9.773
1691,1365.370,145.058,-228.606,14.790,-0.043,-0.008,0.998,0.047,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.047,0.000,-0.000,-0.001,0.827,0.197,-9.773
1692,1366.106,144.475,-228.552,14.804,-0.043,-0.008,0.998,0.047,0.000,0.000,0.000,-1.000,-0.043,-0.008,0.998,0.047,0.000,-0.000,-0.001,0.827,0.197,-9.773
1693,1366.807,143.916,-228.500,14.816,-0.033,-0.009,0.998,0.048,0.000,0.000,0.000,-1.000,-0.033,-0.009,0.998,0.048,0.000,-0.038,-0.002,0.638,0.197,-9.786
1694,1367.877,143.062,-228.420,14.836,-0.031,-0.009,0.998,0.048,0.000,0.000,0.000,-1.000,-0.031,-0.009,0.998,0.048,0.000,0.022,-0.001,0.593,0.197,-9.788
1695,1368.646,142.446,-228.362,14.852,-0.036,-0.008,0.998,0.049,0.000,0.000,0.000,-1.000,-0.036,-0.008,0.998,0.049,0.000,-0.000,-0.002,0.691,0.197,-9.784
1696,1369.314,141.911,-228.311,14.865,-0.033,-0.008,0.998,0.049,0.000,0.000,0.000,-1.000,-0.033,-0.008,0.998,0.049,0.000,-0.011,-0.001,0.634,0.197,-9.787
1697,1370.417,141.029,-228.225,14.888,-0.032,-0.008,0.998,0.050,0.000,0.000,0.000,-1.000,-0.032,-0.008,0.998,0.050,0.000,0.006,-0.001,0.622,0.197,-9.788
1698,1371.152,140.441,-228.168,14.904,-0.033,-0.008,0.998,0.051,0.000,0.000,0.000,-1.000,-0.033,-0.008,0.998,0.051,0.000,-0.000,-0.001,0.647,0.197,-9.787
1699,1371.854,139.880,-228.112,14.919,-0.033,-0.008,0.998,0.051,0.000,0.000,0.000,-1.000,-0.033,-0.008,0.998,0.051,0.000,-0.003,-0.001,0.629,0.197,-9.788
1700,1372.924,139.027,-228.026,14.943,-0.032,-0.008,0.998,0.052,0.000,0.000,0.000,-1.000,-0.032,-0.008,0.998,0.052,0.000,0.002,-0.001,0.626,0.197,-9.788
1701,1373.659,138.441,-227.967,14.959,-0.033,-0.008,0.998,0.053,0.000,0.000,0.000,-1.000,-0.033,-0.008,0.998,0.053,0.000,-0.000,-0.001,0.632,0.197,-9.787
1702,1374.360,137.856,-227.906,14.976,-0.033,-0.008,0.998,0.053,0.000,0.000,0.000,-1.000,-0.033,-0.008,0.998,0.053,0.000,-0.001,-0.001,0.627,0.197,-9.788
1703,1375.096,137.271,-227.846,14.992,-0.032,-0.008,0.998,0.054,0.000,0.000,0.000,-1.000,-0.032,-0.008,0.998,0.054,0.000,0.000,-0.002,0.625,0.197,-9.788
1704,1375.798,136.714,-227.787,15.008,-0.033,-0.008,0.998,0.054,0.000,0.000,0.000,-1.000,-0.033,-0.008,0.998,0.054,0.000,0.000,-0.002,0.627,0.197,-9.788
1705,1376.867,135.865,-227.697,15.032,-0.032,-0.008,0.998,0.055,0.000,0.000,0.000,-1.000,-0.032,-0.008,0.998,0.055,0.000,-0.000,-0.002,0.625,0.197,-9.788
1706,1377.636,135.278,-227.628,14.896,-0.032,-0.008,0.995,0.090,0.000,0.000,0.000,-1.000,-0.032,-0.008,0.995,0.090,0.005,0.000,-0.088,0.437,0.180,-10.196
1707,1378.337,134.836,-227.563,14.571,-0.029,-0.008,0.993,0.118,0.000,0.000,0.000,-1.000,-0.029,-0.008,0.993,0.118,0.005,-0.014,-0.077,0.353,0.164,-9.979
1708,1379.407,134.323,-227.457,14.034,-0.023,-0.008,0.991,0.132,0.000,0.000,0.000,-1.000,-0.023,-0.008,0.991,0.132,0.001,-0.013,0.004,0.427,0.200,-9.596
1709,1380.142,133.979,-227.372,13.801,-0.019,-0.008,0.991,0.131,0.000,0.000,0.000,-1.000,-0.019,-0.008,0.991,0.131,0.000,-0.002,0.002,0.398,0.202,-9.679
1710,1380.844,133.627,-227.282,13.639,-0.021,-0.008,0.991,0.130,0.000,0.000,0.000,-1.000,-0.021,-0.008,0.991,0.130,0.000,0.008,0.001,0.435,0.203,-9.716
1711,1381.913,133.042,-227.128,13.465,-0.024,-0.007,0.991,0.130,0.000,0.000,0.000,-1.000,-0.024,-0.007,0.991,0.130,0.000,0.002,0.000,0.493,0.203,-9.744
1712,1382.683,132.587,-227.007,13.378,-0.025,-0.007,0.991,0.130,0.000,0.000,0.000,-1.000,-0.025,-0.007,0.991,0.130,0.000,0.003,-0.000,0.500,0.202,-9.756
1713,1383.351,132.173,-226.896,13.321,-0.026,-0.007,0.991,0.130,0.000,0.000,0.000,-1.000,-0.026,-0.007,0.991,0.130,0.000,0.005,-0.001,0.523,0.201,-9.763
1714,1384.454,131.456,-226.704,13.255,-0.028,-0.007,0.991,0.131,0.000,0.000,0.000,-1.000,-0.028,-0.007,0.991,0.131,0.000,0.003,-0.001,0.562,0.200,-9.770
1715,1385.190,130.959,-226.571,13.226,-0.029,-0.006,0.991,0.131,0.000,0.000,0.000,-1.000,-0.029,-0.006,0.991,0.131,0.000,0.002,-0.001,0.570,0.200,-9.774
1716,1385.893,130.452,-226.435,13.207,-0.030,-0.006,0.991,0.131,0.000,0.000,0.000,-1.000,-0.030,-0.006,0.991,0.131,0.000,0.001,-0.001,0.573,0.199,-9.777
1717,1386.628,129.941,-226.297,13.195,-0.030,-0.006,0.991,0.132,0.000,0.000,0.000,-1.000,-0.030,-0.006,0.991,0.132,0.000,-0.000,-0.001,0.571,0.199,-9.779
1718,1387.330,129.450,-226.165,13.190,-0.030,-0.006,0.991,0.132,0.000,0.000,0.000,-1.000,-0.030,-0.006,0.991,0.132,0.000,-0.000,-0.001,0.567,0.199,-9.782
1719,1388.403,128.702,-225.963,13.191,-0.030,-0.006,0.991,0.133,0.000,0.000,0.000,-1.000,-0.030,-0.006,0.991,0.133,0.000,-0.000,-0.001,0.564,0.199,-9.785
1720,1389.171,128.165,-225.817,13.197,-0.030,-0.006,0.991,0.133,0.000,0.000,0.000,-1.000,-0.030,-0.006,0.991,0.133,0.000,-0.000,-0.001,0.561,0.199,-9.786
1721,1389.841,127.699,-225.690,13.205,-0.030,-0.006,0.991,0.134,0.000,0.000,0.000,-1.000,-0.030,-0.006,0.991,0.134,0.000,-0.000,-0.001,0.557,0.199,-9.787
1722,1390.944,126.933,-225.481,13.223,-0.030,-0.006,0.990,0.135,0.000,0.000,0.000,-1.000,-0.030,-0.006,0.990,0.135,0.000,-0.000,-0.001,0.554,0.199,-9.789
1723,1391.681,126.424,-225.341,13.237,-0.029,-0.006,0.990,0.135,0.000,0.000,0.000,-1.000,-0.029,-0.006,0.990,0.135,0.000,-0.000,-0.001,0.552,0.199,-9.790
1724,1392.381,125.939,-225.207,13.252,-0.029,-0.006,0.990,0.136,0.000,0.000,0.000,-1.000,-0.029,-0.006,0.990,0.136,0.000,-0.000,-0.001,0.551,0.199,-9.790
1725,1393.116,125.431,-225.067,13.269,-0.029,-0.006,0.990,0.136,0.000,0.000,0.000,-1.000,-0.029,-0.006,0.990,0.136,0.000,-0.000,-0.001,0.549,0.199,-9.791
1726,1393.818,124.948,-224.933,13.286,-0.029,-0.006,0.990,0.137,0.000,0.000,0.000,-1.000,-0.029,-0.006,0.990,0.137,0.000,-0.000,-0.001,0.548,0.199,-9.791
1727,1394.888,124.213,-224.728,13.313,-0.029,-0.006,0.990,0.137,0.000,0.000,0.000,-1.000,-0.029,-0.006,0.990,0.137,0.000,-0.000,-0.001,0.546,0.199,-9.792
1728,1395.657,123.686,-224.581,13.333,-0.029,-0.006,0.990,0.138,0.000,0.000,0.000,-1.000,-0.029,-0.006,0.990,0.138,0.000,-0.000,-0.001,0.546,0.199,-9.792
1729,1396.358,123.206,-224.445,13.352,-0.029,-0.006,0.990,0.138,0.000,0.000,0.000,-1.000,-0.029,-0.006,0.990,0.138,0.000,-0.000,-0.001,0.545,0.199,-9.792
1730,1397.428,122.462,-224.235,13.385,-0.067,-0.001,0.988,0.138,0.000,0.000,0.000,-1.000,-0.067,-0.001,0.988,0.138,-0.000,0.026,-0.000,1.287,0.200,-9.732
1731,1398.196,121.948,-224.090,13.404,-0.056,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.056,-0.003,0.989,0.139,0.000,-0.052,-0.000,1.067,0.200,-9.752
1732,1398.865,121.504,-223.964,13.419,-0.047,-0.004,0.989,0.139,0.000,0.000,0.000,-1.000,-0.047,-0.004,0.989,0.139,0.000,0.002,0.000,0.894,0.200,-9.765
1733,1399.633,120.995,-223.819,13.438,-0.055,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.055,-0.003,0.989,0.139,-0.000,0.022,-0.000,1.059,0.200,-9.752
1734,1400.302,120.552,-223.693,13.453,-0.057,-0.002,0.989,0.139,0.000,0.000,0.000,-1.000,-0.057,-0.002,0.989,0.139,0.000,-0.009,-0.000,1.097,0.200,-9.749
1735,1401.404,119.822,-223.485,13.477,-0.052,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.052,-0.003,0.989,0.139,0.000,0.001,0.000,0.996,0.200,-9.757
1736,1402.140,119.336,-223.347,13.493,-0.054,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.054,-0.003,0.989,0.139,0.000,0.006,-0.000,1.041,0.200,-9.753
1737,1402.841,118.871,-223.214,13.508,-0.055,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.055,-0.003,0.989,0.139,0.000,-0.003,-0.000,1.052,0.200,-9.752
1738,1403.911,118.163,-223.013,13.530,-0.053,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.053,-0.003,0.989,0.139,-0.000,0.000,-0.000,1.024,0.200,-9.754
1739,1404.681,117.654,-222.868,13.546,-0.054,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.054,-0.003,0.989,0.139,0.000,0.002,0.000,1.037,0.200,-9.753
1740,1405.348,117.212,-222.742,13.560,-0.054,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.054,-0.003,0.989,0.139,0.000,-0.001,-0.000,1.040,0.200,-9.753
1741,1406.451,116.482,-222.533,13.582,-0.054,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.054,-0.003,0.989,0.139,-0.000,0.000,-0.000,1.032,0.200,-9.754
1742,1407.186,115.995,-222.395,13.597,-0.054,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.054,-0.003,0.989,0.139,0.000,0.000,-0.000,1.036,0.200,-9.753
1743,1407.888,115.530,-222.262,13.612,-0.054,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.054,-0.003,0.989,0.139,-0.000,-0.000,-0.000,1.036,0.200,-9.753
1744,1408.623,115.043,-222.123,13.627,-0.054,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.054,-0.003,0.989,0.139,-0.000,-0.000,0.000,1.035,0.200,-9.753
1745,1409.325,114.579,-221.991,13.641,-0.054,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.054,-0.003,0.989,0.139,0.000,0.000,-0.000,1.035,0.200,-9.753
1746,1410.394,113.848,-221.783,13.663,-0.054,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.054,-0.003,0.989,0.139,0.000,-0.000,-0.000,1.036,0.200,-9.753
1747,1411.164,113.339,-221.637,13.679,-0.054,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.054,-0.003,0.989,0.139,0.000,-0.000,-0.000,1.035,0.200,-9.753
1748,1411.834,112.897,-221.511,13.692,-0.054,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.054,-0.003,0.989,0.139,0.000,0.000,0.000,1.035,0.200,-9.753
1749,1412.937,112.167,-221.303,13.714,-0.054,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.054,-0.003,0.989,0.139,0.000,-0.000,-0.000,1.035,0.200,-9.753
1750,1413.673,111.680,-221.164,13.729,-0.054,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.054,-0.003,0.989,0.139,0.000,-0.000,-0.000,1.035,0.200,-9.753
1751,1414.373,111.215,-221.032,13.743,-0.054,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.054,-0.003,0.989,0.139,0.000,-0.000,-0.000,1.035,0.200,-9.753
1752,1415.109,110.728,-220.893,13.758,-0.054,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.054,-0.003,0.989,0.139,0.000,0.000,-0.000,1.035,0.200,-9.753
1753,1415.811,110.264,-220.760,13.772,-0.054,-0.003,0.989,0.139,0.000,0.000,0.000,-1.000,-0.054,-0.003,0.989,0.139,0.000,0.000,-0.000,1.035,0.200,-9.753
1754,1416.880,109.548,-220.556,13.792,-0.021,-0.007,0.990,0.139,0.000,0.000,0.000,-1.000,-0.021,-0.007,0.990,0.139,0.000,-0.037,-0.001,0.392,0.200,-9.793
1755,1417.648,109.030,-220.408,13.809,-0.029,-0.006,0.990,0.140,0.000,0.000,0.000,-1.000,-0.029,-0.006,0.990,0.140,0.000,0.050,-0.001,0.545,0.200,-9.789
1756,1418.317,108.577,-220.278,13.826,-0.039,-0.005,0.989,0.140,0.000,0.000,0.000,-1.000,-0.039,-0.005,0.989,0.140,0.000,0.003,-0.001,0.741,0.200,-9.782
1757,1419.420,107.830,-220.063,13.853,-0.029,-0.006,0.990,0.141,0.000,0.000,0.000,-1.000,-0.029,-0.006,0.990,0.141,0.000,-0.009,-0.001,0.539,0.200,-9.791
1758,1420.155,107.331,-219.920,13.872,-0.031,-0.006,0.989,0.141,0.000,0.000,0.000,-1.000,-0.031,-0.006,0.989,0.141,0.000,0.014,-0.001,0.586,0.200,-9.789
1759,1420.857,106.856,-219.782,13.891,-0.034,-0.005,0.989,0.142,0.000,0.000,0.000,-1.000,-0.034,-0.005,0.989,0.142,0.000,0.000,-0.001,0.644,0.200,-9.787
1760,1421.926,106.110,-219.566,13.920,-0.031,-0.006,0.989,0.142,0.000,0.000,0.000,-1.000,-0.031,-0.006,0.989,0.142,0.000,-0.002,-0.001,0.583,0.200,-9.790
1761,1422.695,105.591,-219.414,13.941,-0.032,-0.006,0.989,0.143,0.000,0.000,0.000,-1.000,-0.032,-0.006,0.989,0.143,0.000,0.004,-0.001,0.600,0.200,-9.789
1762,1423.364,105.140,-219.283,13.960,-0.032,-0.006,0.989,0.143,0.000,0.000,0.000,-1.000,-0.032,-0.006,0.989,0.143,0.000,-0.000,-0.001,0.614,0.200,-9.789
1763,1424.132,104.622,-219.130,13.982,-0.032,-0.006,0.989,0.144,0.000,0.000,0.000,-1.000,-0.032,-0.006,0.989,0.144,0.000,-0.002,-0.001,0.600,0.200,-9.789
1764,1424.801,104.171,-218.998,14.000,-0.032,-0.006,0.989,0.144,0.000,0.000,0.000,-1.000,-0.032,-0.006,0.989,0.144,0.000,0.001,-0.001,0.596,0.200,-9.789
1765,1425.904,103.429,-218.779,14.032,-0.032,-0.006,0.989,0.145,0.000,0.000,0.000,-1.000,-0.032,-0.006,0.989,0.145,0.000,-0.000,-0.001,0.604,0.200,-9.789
1766,1426.639,102.935,-218.632,14.053,-0.032,-0.006,0.989,0.145,0.000,0.000,0.000,-1.000,-0.032,-0.006,0.989,0.145,0.000,-0.001,-0.001,0.600,0.200,-9.789
1767,1427.340,102.463,-218.492,14.073,-0.032,-0.006,0.989,0.146,0.000,0.000,0.000,-1.000,-0.032,-0.006,0.989,0.146,0.000,0.000,-0.001,0.599,0.200,-9.790
1768,1428.410,101.746,-218.277,14.103,-0.032,-0.006,0.989,0.146,0.000,0.000,0.000,-1.000,-0.032,-0.006,0.989,0.146,0.000,-0.000,-0.001,0.601,0.200,-9.789
1769,1429.178,101.230,-218.123,14.126,-0.032,-0.006,0.989,0.147,0.000,0.000,0.000,-1.000,-0.032,-0.006,0.989,0.147,0.000,-0.000,-0.001,0.599,0.200,-9.790
1770,1429.847,100.783,-217.988,14.145,-0.032,-0.006,0.989,0.147,0.000,0.000,0.000,-1.000,-0.032,-0.006,0.989,0.147,0.000,0.000,-0.001,0.599,0.200,-9.790
1771,1430.950,100.045,-217.765,14.177,-0.032,-0.006,0.988,0.148,0.000,0.000,0.000,-1.000,-0.032,-0.006,0.988,0.148,0.000,-0.000,-0.001,0.599,0.200,-9.790
1772,1431.687,99.553,-217.616,14.198,-0.032,-0.006,0.988,0.148,0.000,0.000,0.000,-1.000,-0.032,-0.006,0.988,0.148,0.000,-0.000,-0.001,0.598,0.200,-9.790
1773,1432.387,99.085,-217.473,14.218,-0.032,-0.006,0.988,0.149,0.000,0.000,0.000,-1.000,-0.032,-0.006,0.988,0.149,0.000,-0.000,-0.001,0.598,0.200,-9.790
1774,1433.122,98.594,-217.323,14.240,-0.032,-0.006,0.988,0.149,0.000,0.000,0.000,-1.000,-0.032,-0.006,0.988,0.149,0.000,0.000,-0.001,0.598,0.200,-9.790
1775,1433.824,98.126,-217.180,14.260,-0.032,-0.006,0.988,0.150,0.000,0.000,0.000,-1.000,-0.032,-0.006,0.988,0.150,0.000,-0.000,-0.001,0.597,0.200,-9.790
1776,1434.894,97.391,-216.954,14.292,-0.032,-0.006,0.988,0.150,0.000,0.000,0.000,-1.000,-0.032,-0.006,0.988,0.150,0.000,-0.000,-0.001,0.597,0.200,-9.790
1777,1435.663,96.880,-216.796,14.315,-0.032,-0.006,0.988,0.151,0.000,0.000,0.000,-1.000,-0.032,-0.006,0.988,0.151,0.000,-0.000,-0.001,0.596,0.200,-9.790
1778,1436.365,96.413,-216.651,14.335,-0.032,-0.006,0.988,0.151,0.000,0.000,0.000,-1.000,-0.032,-0.006,0.988,0.151,0.000,-0.000,-0.001,0.596,0.200,-9.790
1779,1437.100,95.924,-216.499,14.357,-0.032,-0.006,0.988,0.152,0.000,0.000,0.000,-1.000,-0.032,-0.006,0.988,0.152,0.000,-0.000,-0.001,0.596,0.200,-9.790
1780,1437.801,95.459,-216.354,14.377,-0.032,-0.005,0.988,0.152,0.000,0.000,0.000,-1.000,-0.032,-0.005,0.988,0.152,0.000,-0.000,-0.001,0.595,0.200,-9.790
1781,1438.871,94.749,-216.132,14.408,-0.032,-0.005,0.988,0.153,0.000,0.000,0.000,-1.000,-0.032,-0.005,0.988,0.153,0.000,-0.000,-0.001,0.595,0.200,-9.790
1782,1439.606,94.262,-215.979,14.430,-0.032,-0.005,0.988,0.153,0.000,0.000,0.000,-1.000,-0.032,-0.005,0.988,0.153,0.000,-0.000,-0.001,0.595,0.200,-9.790
1783,1440.308,93.797,-215.832,14.451,-0.032,-0.005,0.988,0.154,0.000,0.000,0.000,-1.000,-0.032,-0.005,0.988,0.154,0.000,-0.000,-0.001,0.594,0.200,-9.790
1784,1441.377,93.090,-215.608,14.482,-0.032,-0.005,0.988,0.154,0.000,0.000,0.000,-1.000,-0.032,-0.005,0.988,0.154,0.000,-0.000,-0.001,0.594,0.200,-9.790
1785,1442.146,92.584,-215.447,14.505,-0.039,-0.004,0.987,0.155,0.000,0.000,0.000,-1.000,-0.039,-0.004,0.987,0.155,0.000,0.025,-0.001,0.741,0.200,-9.781
1786,1442.814,92.145,-215.308,14.525,-0.042,-0.004,0.987,0.155,0.000,0.000,0.000,-1.000,-0.042,-0.004,0.987,0.155,0.000,-0.007,-0.001,0.797,0.200,-9.778
1787,1443.917,91.422,-215.077,14.556,-0.036,-0.005,0.987,0.155,0.000,0.000,0.000,-1.000,-0.036,-0.005,0.987,0.155,0.000,-0.000,-0.001,0.686,0.200,-9.783
1788,1444.690,90.920,-214.916,14.578,-0.039,-0.004,0.987,0.156,0.000,0.000,0.000,-1.000,-0.039,-0.004,0.987,0.156,0.000,0.007,-0.001,0.733,0.200,-9.781
1789,1445.358,90.483,-214.775,14.597,-0.039,-0.004,0.987,0.156,0.000,0.000,0.000,-1.000,-0.039,-0.004,0.987,0.156,0.000,-0.002,-0.001,0.746,0.200,-9.780
1790,1446.461,89.741,-214.536,14.628,-0.038,-0.004,0.987,0.156,0.000,0.000,0.000,-1.000,-0.038,-0.004,0.987,0.156,0.000,0.000,-0.001,0.715,0.200,-9.782
1791,1447.195,89.261,-214.381,14.648,-0.038,-0.004,0.987,0.157,0.000,0.000,0.000,-1.000,-0.038,-0.004,0.987,0.157,0.000,0.002,-0.001,0.729,0.200,-9.781
